18,15
-71.841500043735,-15.8205441968136,6585.03228177066,0
-71.8411421354113,-15.819781029922,6541.5685959014,0
-71.8407896883434,-15.8190295005592,6498.76774765099,4.94909275021985e-05
-71.8404395091102,-15.8182827995801,6456.24194290713,3.54869130482071e-05
-71.8400895144915,-15.8175364849304,6413.73819900268,3.74072641602877e-05
-71.8396858555321,-15.8166757294666,6364.71695124698,3.78592039616508e-05
-71.839326356747,-15.8159091321957,6321.05821226858,3.79759077101966e-05
-71.8389584531606,-15.815124604473,6276.3783742684,3.75937482849069e-05
-71.8385782333998,-15.8143138048925,6230.20238921078,3.6634600689346e-05
-71.8381828599985,-15.8134706817607,6182.18561358764,3.65775186486066e-05
-71.8377064283133,-15.812454691598,6124.32397288295,3.62016479227204e-05
-71.8372624959576,-15.8115079940075,6070.40871036714,3.20127694373538e-05
-71.8367876565392,-15.8104953732339,6012.73916901401,2.72733878811269e-05
-71.8362736702516,-15.8093992544428,5950.31447236554,2.46279013532119e-05
-71.8357120724162,-15.8082015819766,5882.10637090405,2.11539996154126e-05
-71.8412694660305,-15.8200525375143,6782.08384008734,4.55043758264869e-05
-71.8408754156286,-15.8192122991097,6726.13036792793,5.07541095266133e-05
-71.8404905288677,-15.8183915914765,6671.47758033511,5.53613074588397e-05
-71.8401111778483,-15.8175826792265,6617.61035543319,5.90267726553918e-05
-71.8397350373397,-15.8167806044338,6564.19853136091,6.09471237674723e-05
-71.8393049143153,-15.8158634079872,6503.12061480751,6.13990635688355e-05
-71.8389251334042,-15.8150535521085,6449.19080417361,6.15157673173812e-05
-71.8385396389386,-15.814231503655,6394.44914998916,6.11336078920915e-05
-71.8381445624501,-15.8133890127733,6338.34628495327,6.01744602965307e-05
-71.8377372770892,-15.8125204769974,6280.50913882945,6.01173782557912e-05
-71.8372512157629,-15.8114839385378,6211.48455478886,5.9741507529905e-05
-71.8368028908507,-15.8105278614376,6147.81812558569,5.55526290445385e-05
-71.8363281690866,-15.80951547852,6080.4023408799,5.08132474883116e-05
-71.8358198333272,-15.8084313960699,6008.21213890004,4.81677609603965e-05
-71.835270863766,-15.8072606401695,5930.25042241427,4.46938592225972e-05
-71.8410341408682,-15.8195507519621,6983.1937024634,5.01114528221863e-05
-71.8406054542185,-15.8186366517889,6912.93645379383,5.53611865223127e-05
-71.8401901781826,-15.8177511369455,6844.87637166846,5.9968384454539e-05
-71.8397841624557,-15.8168853583676,6778.33331371271,6.36338496510911e-05
-71.8393847667971,-15.8160336866476,6712.87460181863,6.55542007631717e-05
-71.8389318886175,-15.8150679571974,6638.64964166849,6.60061405645348e-05
-71.8385353775922,-15.8142224164887,6573.66237204669,6.61228443130806e-05
-71.838136085764,-15.8133709363466,6508.21870732887,6.57406848877909e-05
-71.8377301580154,-15.8125052954888,6441.68677402753,6.478153729223e-05
-71.8373151289636,-15.8116202359128,6373.66245570878,6.47244552514906e-05
-71.8368243407865,-15.8105736048587,6293.22014577181,6.43485845256044e-05
-71.8363759520498,-15.8096173802,6219.72645618938,6.01597060402378e-05
